"grid.ids","date","etr","pet","pr","rmax","rmin","sph","srad","th","tmax","tmin","vpd","vs"
271357,2022-12-20,0.6,0.4,0,98.1,48.5,0.00209,57.3,236,0.65,-8.85,0.15,1.2
271357,2022-12-21,1.1,0.7,0,97.9,39.5,0.00215,91.5,124,3.55,-8.45,0.22,2.3
271357,2022-12-22,1.4,0.9,8.9,95.6,55.9,0.00293,22.3,136,3.55,-4.05,0.17,5.9
271357,2022-12-23,0.8,0.5,3.9,100,46.7,0.00155,20.7,248,-2.95,-20.55,0.06,12.2
271357,2022-12-24,1.2,0.8,1,65.9,34.6,0.00061,27.6,239,-11.55,-18.95,0.1,11.8
271357,2022-12-25,1.1,0.7,0,63.6,51.5,0.00091,63.9,243,-10.95,-13.65,0.1,8.8
271357,2022-12-26,1.3,0.8,0.6,61.8,41.5,0.00102,75.5,224,-7.05,-11.85,0.15,5.1
271357,2022-12-27,0.9,0.6,0,87.1,59.3,0.00201,42.2,213,-2.35,-7.75,0.12,4.2
271357,2022-12-28,1.9,1.1,0,100,40.4,0.00254,91.8,186,5.65,-6.95,0.24,5.2
271357,2022-12-29,3.4,2,0,76.2,33.1,0.00324,77.6,187,11.75,0.55,0.51,5.2
271357,2022-12-30,3.6,2.2,0,80.6,36.1,0.00465,57.8,181,16.15,4.85,0.63,4.5
271357,2022-12-31,1,0.7,9.1,100,61.5,0.00543,22.3,190,11.25,2.65,0.19,3
271358,2020-01-01,1.4,0.9,0,88,55.1,0.00246,84.9,248,1.65,-5.75,0.16,6
271358,2020-01-02,2.4,1.5,2.2,88.7,41.3,0.00288,85.9,204,7.65,-3.75,0.31,5.8
271358,2020-01-03,1.3,0.9,9.7,73.8,51.3,0.00381,25.3,186,8.85,2.65,0.35,1.9
271358,2020-01-04,0.9,0.6,1.1,100,64.5,0.00368,26.6,307,5.25,-2.85,0.12,4.4
271358,2020-01-05,1.7,1.1,0.7,73,57,0.00261,70.7,258,2.05,-2.45,0.2,6
271358,2020-01-06,1.8,1.1,0,88.3,51.1,0.00274,94.7,251,4.15,-4.35,0.21,6.6
271358,2020-01-07,1.3,0.8,2.8,76.3,51.1,0.00248,87.2,223,2.75,-3.75,0.22,3.1
271358,2020-01-08,0.9,0.6,1,100,55.8,0.00184,68.3,283,-2.45,-12.25,0.09,7.4
271358,2020-01-09,2.3,1.4,0,100,29.7,0.00178,88.3,151,4.95,-12.05,0.28,5.3
271358,2020-01-10,3,1.8,11,86.3,41,0.00375,30.9,193,11.65,0.25,0.41,5.6
271358,2020-01-11,4.3,2.7,2.3,100,39.1,0.00565,53.7,183,18.65,3.05,0.58,7.5
271358,2020-01-12,0.7,0.5,0,99.5,79.9,0.00411,89.7,252,3.95,-0.45,0.06,5.6
271358,2020-01-13,1.5,1,0,94.6,50.4,0.00348,103.6,213,7.75,-2.05,0.25,3.5
271358,2020-01-14,1.8,1.1,0,100,50.8,0.0041,95.4,219,10.05,-2.05,0.24,4.9
271358,2020-01-15,1.8,1.1,2.1,93.9,47.5,0.00353,106.4,202,8.75,-1.75,0.28,3.6
271358,2020-01-16,1,0.7,4.7,100,62.5,0.00263,64.6,301,0.95,-7.25,0.1,8.6
271358,2020-01-17,1.7,1.1,0.4,51.5,38.4,0.00124,101.5,360,-3.15,-7.75,0.22,4.3
271358,2020-01-18,2.1,1.3,13.2,100,45,0.00258,35.8,184,4.95,-6.85,0.22,8.3
271358,2020-01-19,0.1,0.1,0.9,100,77.8,0.00199,41.8,276,-5.55,-13.45,0,7.4
271358,2020-01-20,0.8,0.6,0,100,51.2,0.00152,110.6,332,-3.95,-13.65,0.1,4
271358,2020-01-21,0.6,0.4,0,100,57.3,0.0016,111,272,-4.65,-13.85,0.07,2.8
271358,2020-01-22,0.9,0.6,0,100,44.4,0.00186,114.7,184,0.55,-14.05,0.13,2.8
271358,2020-01-23,1.4,0.9,0,100,39.9,0.00233,103.1,138,5.05,-10.25,0.22,2.8
271358,2020-01-24,2.3,1.5,22.5,76.6,50.2,0.00317,62.6,128,6.45,-0.45,0.28,6
271358,2020-01-25,1.3,0.9,3.4,80,63.5,0.00338,38,201,4.25,-0.15,0.19,3.7
271358,2020-01-26,1.4,0.9,1.4,73.8,73.8,0.00303,54.9,247,0.75,-0.25,0.15,5.7
271358,2020-01-27,1.3,0.8,1.9,72.7,72.7,0.00301,36.1,286,0.85,-0.45,0.15,4.8
271358,2020-01-28,1.1,0.8,0,79.7,69.7,0.00287,75.4,302,0.75,-2.35,0.13,4
271358,2020-01-29,0.7,0.6,0,100,59.5,0.00244,112,7,0.55,-8.75,0.1,2.4
271358,2020-01-30,1,0.7,0,100,48.3,0.00221,113.8,148,1.85,-8.85,0.16,2
271358,2020-01-31,1.1,0.8,1,81.6,53.7,0.00273,62.2,186,3.45,-3.35,0.21,1.9
271358,2020-02-01,0.8,0.6,3.9,98.8,72.2,0.00326,76.8,231,2.15,-3.45,0.09,2.8
271358,2020-02-02,2,1.3,1.7,87.7,55.1,0.00328,51.4,252,5.85,-1.75,0.22,6.8
271358,2020-02-03,3.1,2,0,84.2,33.5,0.00336,120.6,215,12.95,-0.85,0.51,3.9
271358,2020-02-04,2.8,1.7,3.3,100,37.6,0.00368,42.3,299,12.75,-2.55,0.42,4.3
271358,2020-02-05,2,1.3,9.2,66.8,51.1,0.00232,73.6,61,1.95,-2.75,0.24,5.3
271358,2020-02-06,0.8,0.6,12.3,93.9,69.1,0.00331,52.4,110,2.95,-2.55,0.12,2.1
271358,2020-02-07,1,0.7,5,82.3,68.7,0.00232,29.2,304,-1.85,-5.55,0.11,6.5
271358,2020-02-08,1.2,0.8,0.7,81.2,59,0.00245,64.1,234,0.85,-4.65,0.16,3.3
271358,2020-02-09,1.8,1.2,11.9,83.4,52.2,0.00273,79,189,3.95,-3.55,0.22,4.7
271358,2020-02-10,1.5,1,3.1,82.1,60.6,0.0033,44.9,216,4.65,-0.75,0.2,3.7
271358,2020-02-11,1.1,0.8,0,86.7,63.9,0.00286,53.1,279,1.95,-3.45,0.14,3.3
271358,2020-02-12,1.3,1,15.8,85.7,53.1,0.00251,129.6,198,2.55,-5.05,0.19,2.5
271358,2020-02-13,0.5,0.4,2.1,100,65.3,0.00286,38.2,304,1.65,-9.85,0.04,4.4
271358,2020-02-14,0.8,0.5,0,100,54.2,0.00132,115.6,323,-6.35,-16.45,0.07,4.3
271358,2020-02-15,1.4,1,0,100,40.6,0.00173,143.9,187,0.85,-15.95,0.14,5.1
271358,2020-02-16,1.5,1,0,100,49.4,0.00265,63.3,236,4.25,-6.75,0.19,3.9
271358,2020-02-17,2,1.4,4.7,89.6,38.8,0.00247,142.4,125,6.45,-5.85,0.3,3.1
271358,2020-02-18,2.2,1.4,3.7,88.7,49.4,0.00322,45.5,201,7.05,-2.15,0.26,5.7
271358,2020-02-19,1.7,1.2,0,89.6,46.4,0.00209,154.7,297,1.75,-8.05,0.19,4.4
271358,2020-02-20,1.4,0.9,0,71.5,48.2,0.00152,75.4,320,-3.05,-9.25,0.16,4
271358,2020-02-21,2.3,1.5,0,62.3,32.1,0.00142,160.4,264,1.05,-8.35,0.27,4.3
271358,2020-02-22,3.4,2.2,0,72.2,26.3,0.00183,164,237,7.15,-6.95,0.4,5.3
271358,2020-02-23,3.9,2.5,0,71,25.7,0.00229,163.6,208,10.75,-3.75,0.52,4.7
271358,2020-02-24,3.2,2.2,0.8,71.8,32.3,0.00317,142.4,184,12.55,0.55,0.55,3.1
271358,2020-02-25,1.4,1.1,1.7,100,53.7,0.00394,64.3,60,8.85,-1.85,0.22,2.4
271358,2020-02-26,0.9,0.7,22,100,59.8,0.00427,74.2,231,8.55,-6.95,0.07,3.4
271358,2020-02-27,1.8,1.2,2.8,69.9,53.2,0.00163,118.8,273,-3.35,-8.05,0.15,11.2
271358,2020-02-28,2.2,1.4,0.3,58.8,43,0.00138,120.2,270,-2.95,-7.95,0.2,8.3
271358,2020-02-29,1.1,0.8,0.4,99.6,54.3,0.00169,81.5,282,-3.15,-12.05,0.1,6.9
271358,2020-03-01,2.7,1.8,0,100,28.7,0.00197,154.8,210,7.05,-10.95,0.33,4.4
271358,2020-03-02,4.2,2.7,1.9,54.2,35.2,0.00314,82.6,209,11.25,4.55,0.6,5.1
271358,2020-03-03,2.8,1.9,10.2,87.3,41.1,0.00367,62.7,225,11.45,-0.05,0.41,4.2
271358,2020-03-04,2.1,1.4,1.3,100,50.5,0.0032,83.5,264,6.65,-4.15,0.22,6.5
271358,2020-03-05,2.8,2,0,86,34.8,0.00272,190,172,9.25,-3.95,0.39,3.1
271358,2020-03-06,2.3,1.5,0.3,81.1,45.7,0.00274,41.6,312,5.75,-3.05,0.28,5.9
271358,2020-03-07,3,2.1,0,66.7,35.7,0.0022,200.2,309,5.85,-3.35,0.36,4.5
271358,2020-03-08,5.1,3.4,0,77.9,22.7,0.00281,201.2,216,15.45,-2.15,0.7,4.9
271358,2020-03-09,6,3.9,2.1,91.6,26.6,0.00417,193,219,19.45,1.05,0.81,5.8
271358,2020-03-10,2.2,1.5,7.2,100,54,0.00498,62.8,237,12.25,-0.55,0.23,7.1
271358,2020-03-11,1.8,1.4,0,89.6,55.7,0.00366,144.6,183,7.25,-0.45,0.24,2.3
271358,2020-03-12,4.4,3.1,2.6,88.9,37.6,0.005,175.4,173,17.45,4.05,0.63,4.7
271358,2020-03-13,3.6,2.5,3.5,100,42.7,0.00406,206.1,271,12.45,-2.75,0.34,8.8
271358,2020-03-14,2.8,2,0.7,66.4,39.5,0.0025,176,337,6.35,-1.55,0.36,3.5
271358,2020-03-15,3.6,2.5,0,75.3,28.3,0.00245,208.5,51,10.45,-3.55,0.49,3.6
271358,2020-03-16,3.7,2.5,1,82,33.7,0.00279,160,154,10.05,-2.95,0.43,5.6
271358,2020-03-17,1.3,1,0,100,63.9,0.00394,101.9,260,6.45,-3.15,0.11,4.1
271358,2020-03-18,3.2,2.3,26,100,40.1,0.00394,180.6,144,12.85,-2.25,0.39,4.3
271358,2020-03-19,3.5,2.6,11,94.2,51.7,0.00683,171,197,17.75,7.75,0.48,3.8
271358,2020-03-20,3.9,2.6,15.1,100,43.2,0.0069,130.4,263,20.55,-1.95,0.4,8.6
271358,2020-03-21,2.7,2,0,71.1,36.4,0.00202,213.5,11,4.35,-5.35,0.31,3.9
271358,2020-03-22,3.9,2.7,1,65.6,30.3,0.00218,224.9,120,7.85,-3.25,0.43,5.3
271358,2020-03-23,1.6,1.1,9.1,82.9,68.8,0.00391,57.2,166,5.35,1.55,0.18,5.4
271358,2020-03-24,2.6,2.1,1.7,78.6,51.6,0.00365,232,73,8.25,1.35,0.31,2.3
271358,2020-03-25,2.7,2.2,0,100,49.1,0.00441,208.6,150,11.75,0.15,0.31,2.9
271358,2020-03-26,4.5,3.3,6.5,100,34.2,0.00505,217.9,209,18.95,0.55,0.63,4
271358,2020-03-27,3.1,2.6,6.2,82.2,50.6,0.00549,225.1,330,14.65,6.55,0.46,1.8
271358,2020-03-28,2.5,2,24.7,93.8,68.3,0.00742,131.5,141,14.95,9.05,0.27,4.5
271358,2020-03-29,7.4,4.9,0.6,95.1,35.9,0.00713,180.3,221,23.85,8.25,0.92,8.6
271358,2020-03-30,2.4,1.6,2.1,83.4,57.4,0.0044,65.1,260,9.55,3.15,0.29,5.4
271358,2020-03-31,2.2,1.7,1.2,71.9,58.5,0.00401,117.4,68,8.05,3.45,0.31,2.7
271358,2020-04-01,3.3,2.3,0,86.1,38.3,0.00342,139.1,337,11.55,-1.25,0.43,4.2
271358,2020-04-02,4.9,3.4,0,73.7,30.6,0.00296,241.4,317,12.45,-1.15,0.54,5.9
271358,2020-04-03,5.1,3.6,0,67.9,29.1,0.003,249.4,326,13.35,0.15,0.61,5.3
271358,2020-04-04,3.8,3,0,62.3,32.1,0.00393,234.2,291,16.15,5.15,0.75,1.7
271358,2020-04-05,3.9,3,0,100,35,0.00465,212.9,310,17.55,-1.05,0.56,3
271358,2020-04-06,4.2,3.3,0,75.6,22.8,0.00319,255.9,321,17.65,-0.45,0.81,1.8
271358,2020-04-07,3.8,2.8,13.4,91.3,40.5,0.00539,141.3,207,17.75,4.35,0.59,3.5
271358,2020-04-08,4.9,3.7,0,89.7,42.2,0.00604,243.7,295,18.95,6.25,0.63,4.3
271358,2020-04-09,4,2.7,6.5,85.9,40.8,0.00346,165,279,10.85,-1.05,0.39,7.9
271358,2020-04-10,3.1,2.1,1.1,67,49.7,0.00264,135.6,293,4.25,-1.45,0.28,8.9
271358,2020-04-11,4,2.8,0,66.7,35.6,0.00295,181.5,260,10.35,0.15,0.48,4.9
271358,2020-04-12,6,3.9,6.5,82.6,27.1,0.00422,128.2,164,19.65,2.25,0.85,5.4
271358,2020-04-13,3.9,2.7,12.1,100,46.5,0.00543,136.3,240,15.85,1.15,0.39,8.9
271358,2020-04-14,3.3,2.4,0.3,71.9,37.3,0.00244,185,280,6.95,-3.45,0.36,4.9
271358,2020-04-15,3.7,2.6,2.2,71.8,33.4,0.0024,193.2,270,8.15,-3.65,0.4,5.3
271358,2020-04-16,2.8,2,1,64.9,40.7,0.00216,121.6,280,4.05,-3.75,0.3,5.5
271358,2020-04-17,1.7,1.4,12.6,93.1,64.9,0.00326,163.5,206,3.65,-2.95,0.14,3.2
271358,2020-04-18,3.2,2.3,0,78.1,44,0.0032,166.3,296,8.65,-0.85,0.35,5.1
271358,2020-04-19,5,3.6,0,90,32.8,0.00373,237.6,230,15.05,-0.65,0.57,5.5
271358,2020-04-20,4.6,3.5,1.8,72.7,29.5,0.00328,280.1,288,14.55,0.45,0.63,2.9
271358,2020-04-21,3.7,2.5,3,80.3,40.1,0.00278,161,283,7.85,-3.15,0.34,8.9
271358,2020-04-22,4,2.9,2.6,62,34.1,0.00236,223.4,292,7.65,-1.95,0.42,5.4
271358,2020-04-23,4.3,3.1,1.4,95.1,36.1,0.00461,178.7,145,16.95,1.55,0.59,3.9
271358,2020-04-24,3.4,2.6,0,100,40.1,0.00531,148.7,356,17.65,1.05,0.51,2.9
271358,2020-04-25,5.1,3.9,3.4,87.2,34.8,0.00519,248.6,108,19.35,4.45,0.74,3.3
271358,2020-04-26,1.4,1.1,18.4,100,74.9,0.00533,89.9,62,8.75,2.55,0.1,5.5
271358,2020-04-27,5.2,3.8,0,64.5,32.4,0.00346,272.3,332,14.05,2.85,0.64,4.2
271358,2020-04-28,4.1,2.9,0,73,41.6,0.00474,136.5,167,15.35,5.65,0.59,4.1
271358,2020-04-29,6.2,4.2,17,79.6,42.1,0.00667,140.1,143,20.55,9.45,0.76,8
271358,2020-04-30,2.9,2.2,4.3,92.3,61.5,0.00642,140.3,195,14.45,6.35,0.3,4.7
271358,2020-05-01,3.1,2.6,0,93.3,60.8,0.00531,251.2,305,11.75,3.45,0.25,3.5
271358,2020-05-02,4.7,3.4,1,92.8,38.7,0.00574,157.9,203,19.55,4.65,0.67,4.4
271358,2020-05-03,6.6,4.9,0,100,36.1,0.00709,280.9,267,24.05,6.35,0.87,4.7
271358,2020-05-04,2.8,2.3,0,100,58.5,0.0043,286.9,322,9.15,-1.25,0.19,5.4
271358,2020-05-05,4.1,2.9,3.4,74.9,29.8,0.00336,152.9,59,14.95,-0.05,0.63,3.2
271358,2020-05-06,3.2,2.4,7.6,87.1,45,0.00333,201.5,2,9.05,-2.15,0.32,4.6
271358,2020-05-07,5.6,4,0.3,86,29.7,0.00367,252.9,262,16.35,-0.65,0.65,5.2
271358,2020-05-08,2.4,1.8,4.6,92.3,51.7,0.00322,159.6,341,6.65,-3.35,0.23,4.6
271358,2020-05-09,3.4,2.3,0.5,59.4,41.5,0.00234,131.3,286,5.05,-2.05,0.34,7
271358,2020-05-10,5.4,3.8,2.8,65.8,32.1,0.00353,205.3,214,14.65,2.35,0.65,5.5
271358,2020-05-11,1.6,1.2,3,92.9,67.3,0.00381,91.5,270,5.45,-1.15,0.14,5.6
271358,2020-05-12,3.9,2.9,0,92.6,40.3,0.00353,236.6,282,11.45,-2.15,0.39,5.2
271358,2020-05-13,5.4,4.2,0,58.5,25.4,0.0031,317.2,282,15.95,2.05,0.78,2.7
271358,2020-05-14,4.8,3.5,7.1,72,46.3,0.0063,171.2,180,18.35,9.55,0.67,4.4
271358,2020-05-15,5.8,4.3,23.7,100,45,0.00938,207.6,231,25.25,9.35,0.74,5.7
271358,2020-05-16,6.2,4.9,0,76.4,37.1,0.00689,302.1,57,23.15,10.05,0.96,2.9
271358,2020-05-17,6.1,4.4,3.7,73.3,49.1,0.00817,209.9,128,21.65,13.25,0.78,6
271358,2020-05-18,6.6,4.7,0,82.4,44.8,0.00889,193.7,128,24.45,12.85,0.89,6.2
271358,2020-05-19,7.8,5.5,0,74.6,34.7,0.00613,268.4,114,22.25,8.65,0.95,7
271358,2020-05-20,7.4,5.3,0,59.8,30.7,0.00438,304.8,115,18.65,6.75,0.89,5.9
271358,2020-05-21,7.6,5.6,0,72.3,33.9,0.00641,309.6,130,23.35,9.75,1.04,4.8
271358,2020-05-22,3,2.4,15.1,73.6,62.8,0.00836,106.7,165,18.25,13.55,0.52,2.5
271358,2020-05-23,4.5,3.6,0,74.9,48.3,0.00878,184.2,247,23.05,14.05,0.84,2.4
271358,2020-05-24,7.7,5.9,0,83.4,41,0.00991,300.8,156,27.65,14.35,1.13,4.5
271358,2020-05-25,7.4,5.8,1.1,97.1,38.2,0.01138,292.1,162,31.15,14.25,1.31,3.2
271358,2020-05-26,8.8,6.6,0,82.1,34.8,0.01067,307.8,145,31.55,15.75,1.56,4
271358,2020-05-27,7.5,5.6,0.4,72,42.5,0.01024,240.6,152,27.65,17.05,1.23,4.6
271358,2020-05-28,5.6,4.2,5.4,77.2,52,0.01087,166.7,172,25.45,16.95,0.9,4.6
271358,2020-05-29,5.3,4,7.7,100,48.8,0.0103,186.8,228,25.55,11.25,0.7,5.2
271358,2020-05-30,5.4,4.2,0,100,42.4,0.0069,277.5,300,21.15,5.65,0.64,4.2
271358,2020-05-31,5.4,4.1,0,83.7,38.1,0.00444,317.6,331,15.85,2.45,0.57,4.6
271358,2020-06-01,6.6,5.1,1.3,60.7,30.1,0.00489,311,260,20.85,8.25,1.02,3.2
271358,2020-06-02,7,5.1,0.4,95.3,39,0.00875,235.9,229,26.45,10.55,1,5
271358,2020-06-03,6.9,5.2,10.7,100,45.8,0.01111,262,258,27.95,12.55,0.88,5.6
271358,2020-06-04,5.2,4.3,7.7,100,54.9,0.01132,248.4,208,25.35,13.75,0.64,3.7
271358,2020-06-05,5.9,4.9,0,90.3,55.1,0.01178,295.9,220,25.95,15.95,0.75,3.2
271358,2020-06-06,6.2,4.9,0,100,44.4,0.00983,293.4,299,26.35,8.75,0.75,4.5
271358,2020-06-07,6.3,4.9,0,92.8,36.8,0.00674,306.3,353,23.05,7.05,0.86,3.5
271358,2020-06-08,5.4,4.7,0,83.1,30.2,0.00694,314,106,26.55,9.05,1.24,1
271358,2020-06-09,7.8,6.2,0,84.9,33.3,0.01029,308.9,152,31.75,14.75,1.59,2.7
271358,2020-06-10,7.9,6.1,5.5,100,49.9,0.01445,297.1,189,31.05,16.85,0.97,6.8
271358,2020-06-11,5.6,4.4,0,100,50.9,0.00963,279.2,259,23.85,9.65,0.58,5.7
271358,2020-06-12,6.5,4.9,0,97.6,39.6,0.00679,315.9,300,22.05,6.45,0.75,4.9
271358,2020-06-13,5.6,4.4,0,81.9,34.1,0.00522,292.8,36,20.05,5.05,0.8,3
271358,2020-06-14,6.6,5.1,0,78.5,36.3,0.00615,316.1,89,21.75,8.05,0.88,3.8
271358,2020-06-15,5.4,4.3,0,94.1,42.6,0.00751,259.5,98,22.55,8.45,0.75,3.2
271358,2020-06-16,6.4,5.1,0,83.2,33.7,0.00758,290.5,109,26.35,10.35,1.17,2.4
271358,2020-06-17,7.1,5.6,0,75,35.3,0.0082,309.6,95,26.95,13.05,1.26,2.8
271358,2020-06-18,7.4,5.7,0,77.6,41.1,0.00951,288.6,121,27.05,14.85,1.15,4
271358,2020-06-19,5.3,4.4,0.4,91.5,43.5,0.00947,247.5,173,26.05,12.35,0.93,2.2
271358,2020-06-20,5.5,4.8,0,85.6,40.1,0.01011,277.9,171,28.45,14.35,1.19,1.4
271358,2020-06-21,7.3,5.9,2.6,86.8,39.6,0.01135,299.2,186,30.65,15.95,1.35,2.9
271358,2020-06-22,6.4,5.1,27,83.3,47.2,0.01199,239.8,191,28.75,17.45,1.11,3.5
271358,2020-06-23,5.2,4,23.2,100,54,0.01155,213,214,25.95,12.25,0.59,5.8
271358,2020-06-24,5.7,4.4,0,96,48.4,0.00858,265.5,258,22.75,10.15,0.67,4.7
271358,2020-06-25,6.8,5.2,1,86.4,39,0.00834,267.8,237,25.65,11.25,1.02,4
271358,2020-06-26,7.2,5.6,13.2,85.3,44.5,0.01014,299.3,241,26.85,14.45,1.01,4.4
271358,2020-06-27,6.5,4.9,2.3,78.6,57.2,0.01164,234.2,242,25.15,17.85,0.81,6.3
271358,2020-06-28,6,4.9,0,99.2,48.6,0.01135,267.3,265,27.35,13.95,0.85,3.5
271358,2020-06-29,6.3,5.4,0,92.3,40.1,0.01052,312.3,5,29.15,13.85,1.18,1.9
271358,2020-06-30,6.5,5.4,0,89.6,38.5,0.01027,307.5,27,28.95,13.95,1.2,2.2
271358,2020-07-01,6.5,5.4,0,89.6,43.6,0.01061,312.9,11,27.55,14.45,1.01,2.7
271358,2020-07-02,7.7,6.1,0,83.2,36,0.01074,313.2,328,30.75,15.75,1.44,2.9
271358,2020-07-03,7.6,6.1,0,89.5,37.8,0.01188,315.2,313,31.75,16.25,1.42,2.8
271358,2020-07-04,6.6,5.6,0,98.5,40.7,0.01207,311.4,13,30.85,15.05,1.21,2.1
271358,2020-07-05,7,5.9,0,82.6,32.7,0.01086,318.3,69,32.45,16.05,1.67,1.7
271358,2020-07-06,6.1,5.5,0,84.2,35.1,0.01171,312.5,186,32.65,16.95,1.62,1
271358,2020-07-07,7.2,6,0,84.5,35.5,0.01251,303.2,211,33.65,17.95,1.7,2
271358,2020-07-08,6.3,5.5,0,86.7,38.9,0.01315,296.5,213,33.05,18.35,1.54,1.4
271358,2020-07-09,7.5,6.1,0,83.1,39.7,0.01368,303.6,156,33.45,19.65,1.6,2.4
271358,2020-07-10,7.7,6.2,5.2,89.2,42.1,0.0142,289.6,171,33.15,19.15,1.44,3.3
271358,2020-07-11,4.4,3.6,6.3,94.5,63.7,0.01213,201.5,256,23.85,15.75,0.48,4.7
271358,2020-07-12,5.4,4.4,1,100,45.1,0.01083,236.5,264,27.35,12.95,0.88,2.8
271358,2020-07-13,4.8,3.9,0,96.5,46.5,0.00994,208.6,306,25.45,12.35,0.8,2.6
271358,2020-07-14,5.6,4.9,0,87.5,40.5,0.00941,314.2,333,26.65,12.95,1.03,1.4
271358,2020-07-15,8.3,6.5,0,65.4,35.6,0.01044,311.9,141,30.45,18.95,1.65,3.2
271358,2020-07-16,7.5,5.7,7.1,92.1,49.5,0.0135,258.1,177,29.65,17.85,1,6.3
271358,2020-07-17,6.4,5.4,0,97.9,47.9,0.01303,308.6,283,29.55,16.35,0.97,2.7
271358,2020-07-18,7.8,6.2,0,80.4,35.3,0.01164,308.8,201,32.45,17.55,1.64,2.7
271358,2020-07-19,7.8,5.9,13.6,94.5,47.1,0.01482,256,226,32.05,18.95,1.18,5.5
271358,2020-07-20,6.7,5.5,0,94.1,49.1,0.01303,302.7,260,29.15,16.95,0.96,3.6
271358,2020-07-21,4.8,4.1,2.7,80.2,48.4,0.01205,213.7,190,28.05,18.15,1.06,1.6
271358,2020-07-22,5.5,4.3,2.4,83.5,56.2,0.01384,188.4,220,28.05,19.75,0.89,4.1
271358,2020-07-23,5,4,2.5,90,52.5,0.01346,189.1,237,28.65,18.15,0.91,2.9
271358,2020-07-24,5.5,4.9,0,93.7,45.8,0.01241,292.8,244,29.45,16.25,1.05,1.3
271358,2020-07-25,6.1,5.2,0,88.7,42.2,0.01171,304.6,263,29.75,16.15,1.19,1.7
271358,2020-07-26,7.5,5.9,0,93.6,43.1,0.01288,303.4,232,31.05,16.85,1.21,3.7
271358,2020-07-27,7.7,5.8,16.3,96.3,45.3,0.01445,256.9,239,32.25,18.25,1.21,5
271358,2020-07-28,6.1,5,0,100,49,0.01241,281.3,261,28.35,14.75,0.84,3.7
271358,2020-07-29,7.8,6,0,78.7,37.8,0.01078,292.4,229,30.05,16.65,1.4,3.7
271358,2020-07-30,5.5,4.6,0,94.5,50.2,0.01182,262.1,268,27.15,15.35,0.83,2.8
271358,2020-07-31,6,5,0,87.8,41.6,0.01094,276,72,28.65,15.35,1.13,2.3
271358,2020-08-01,4.2,3.3,17.9,85.7,60.3,0.01229,162.1,145,24.85,17.55,0.66,3.2
271358,2020-08-02,5.4,4,3.9,91.5,59.1,0.01244,199.7,217,25.35,16.75,0.63,6.5
271358,2020-08-03,6.1,5,0,79.5,45.9,0.01122,264.5,197,27.55,17.25,1.08,2.9
271358,2020-08-04,5.3,4.3,1.2,90.4,50,0.01104,237.1,268,25.95,15.05,0.81,3.2
271358,2020-08-05,5.7,4.7,0,88.1,40.8,0.00842,292.9,305,24.55,11.25,0.9,2.6
271358,2020-08-06,5.7,4.7,0,90.3,40.5,0.00921,280.4,84,26.15,12.25,0.98,2.5
271358,2020-08-07,4.8,4.2,0,99.1,43.8,0.01068,254.6,95,27.45,13.15,0.93,1.5
271358,2020-08-08,5.4,4.6,0,100,43.9,0.0107,283,270,27.45,12.85,0.91,2
271358,2020-08-09,7,5.4,0,88,39.4,0.01083,278.3,224,29.35,15.15,1.22,3.4
271358,2020-08-10,7.3,5.7,2.3,87.9,40.3,0.01243,276.4,199,31.35,17.35,1.35,3.5
271358,2020-08-11,6.1,4.8,0,99.5,48.9,0.01384,236.8,223,30.15,17.15,0.97,4
271358,2020-08-12,5.2,4.5,0,100,51.3,0.01271,272.8,38,27.95,15.55,0.79,2.3
271358,2020-08-13,6.4,5.1,0,100,42.2,0.0125,266,106,30.75,15.35,1.14,3
271358,2020-08-14,6.5,5.1,0,93.8,39.3,0.01151,261,91,30.45,15.15,1.25,2.9
271358,2020-08-15,4.9,3.8,0,100,49.9,0.01102,205.6,137,25.95,13.45,0.73,3.6
271358,2020-08-16,6.1,4.8,0.7,86.1,41.9,0.01007,255.3,150,27.15,14.35,1.05,3.2
271358,2020-08-17,5.3,4.3,0,93.3,40,0.00938,254.2,281,26.65,12.05,0.99,2.3
271358,2020-08-18,5.5,4.4,0,100,38,0.00813,268.2,307,25.05,8.45,0.88,2.9
271358,2020-08-19,5.6,4.4,0,93.9,34.6,0.0069,273.4,5,23.75,7.35,0.91,2.9
271358,2020-08-20,6,4.7,0,79,27.2,0.00696,270,145,27.45,9.95,1.36,2.1
271358,2020-08-21,5.9,4.7,0,94.6,32,0.00884,261.6,244,29.05,10.95,1.29,2.2
271358,2020-08-22,5.8,4.7,0,90.8,33.1,0.0104,262.3,212,31.35,14.05,1.48,1.7
271358,2020-08-23,5.4,4.1,1.2,90.5,44.3,0.012,178,206,29.25,16.35,1.1,3.2
271358,2020-08-24,6.7,5,0.8,90,44.3,0.01256,223.9,223,30.05,17.15,1.15,4.4
271358,2020-08-25,6.4,4.8,8.1,100,44.2,0.01141,240.5,288,28.45,13.15,0.92,5
271358,2020-08-26,4.5,3.6,0,88.5,47.2,0.01028,188.1,232,25.65,14.25,0.86,2.6
271358,2020-08-27,6.8,5,24.1,95.1,49,0.01428,211.1,259,30.65,18.35,1.04,5.8
271358,2020-08-28,3.4,2.7,28.1,89.7,69.3,0.0141,136.9,214,24.95,19.05,0.48,3.5
271358,2020-08-29,4.6,3.6,0.9,100,56,0.01211,219.2,263,25.75,12.45,0.49,5.8
