"gridid","Tmn","RAINmn","allmnT","allmnRAIN","distCenter"
"id287990.csv",10.2775838466804,3.00006844626968,10.2380827053301,3.08008144063763,0.089232390059307
"id287991.csv",10.1133812457221,3.04462696783025,10.2380827053301,3.08008144063763,0.12964364107205
"id287992.csv",10.0950376454483,3.06351813826147,10.2380827053301,3.08008144063763,0.144000806047025
"id287993.csv",10.2028747433265,3.11108829568788,10.2380827053301,3.08008144063763,0.0469150897745791
"id287994.csv",10.185112936345,3.14976043805613,10.2380827053301,3.08008144063763,0.0875269050497507
"id288000.csv",10.1417180013689,3.10574948665298,10.2380827053301,3.08008144063763,0.099724644676104
"id288001.csv",9.73039014373717,3.18856947296372,10.2380827053301,3.08008144063763,0.519154495554844
"id288002.csv",9.58001368925394,3.27296372347707,10.2380827053301,3.08008144063763,0.685753895324579
"id289379.csv",10.2558521560575,3.10047912388775,10.2380827053301,3.08008144063763,0.0270521507670793
"id289385.csv",10.4630390143737,3.13360711841205,10.2380827053301,3.08008144063763,0.231236543737636
"id289386.csv",10.2622518822724,3.17768651608487,10.2380827053301,3.08008144063763,0.100552970454036
"id289387.csv",9.98011635865845,3.26714579055441,10.2380827053301,3.08008144063763,0.318652957031497
"id289388.csv",9.66570841889117,3.36899383983573,10.2380827053301,3.08008144063763,0.64115731157564
"id289389.csv",9.63542094455852,3.36440793976728,10.2380827053301,3.08008144063763,0.666365332234241
"id289390.csv",9.6354893908282,3.30075290896646,10.2380827053301,3.08008144063763,0.641727823626819
"id289440.csv",11.1321013004791,3.16255989048597,10.2380827053301,3.08008144063763,0.897815094082061
"id289441.csv",11.1236824093087,3.17830253251198,10.2380827053301,3.08008144063763,0.891029864020232
"id289442.csv",10.8751197809719,3.19965776865161,10.2380827053301,3.08008144063763,0.648162582970953
"id289443.csv",10.8057152635181,3.23264887063655,10.2380827053301,3.08008144063763,0.587778480221541
"id289444.csv",10.8046543463381,3.25188227241615,10.2380827053301,3.08008144063763,0.592046408818002
"id289445.csv",10.7482546201232,3.24866529774127,10.2380827053301,3.08008144063763,0.53730428950417
"id290771.csv",10.3724161533196,3.23600273785079,10.2380827053301,3.08008144063763,0.205807983745499
"id290772.csv",10.4307665982204,3.27734428473648,10.2380827053301,3.08008144063763,0.27575299135516
"id290773.csv",10.1924366872005,3.34421629021218,10.2380827053301,3.08008144063763,0.268049953797532
"id290774.csv",9.85407255304586,3.40266940451745,10.2380827053301,3.08008144063763,0.501524467496367
"id290775.csv",9.85482546201232,3.3911704312115,10.2380827053301,3.08008144063763,0.493621793088428
"id290776.csv",9.70633127994524,3.3135523613963,10.2380827053301,3.08008144063763,0.580748008381222
"id290826.csv",11.095961670089,3.10698151950719,10.2380827053301,3.08008144063763,0.858300607257689
"id290827.csv",10.9884325804244,3.11738535249829,10.2380827053301,3.08008144063763,0.751276591472181
"id290828.csv",10.9131074606434,3.13826146475017,10.2380827053301,3.08008144063763,0.677527368813599
"id290829.csv",10.9713552361396,3.14106776180698,10.2380827053301,3.08008144063763,0.735804278194653
"id290830.csv",11.018720054757,3.13196440793977,10.2380827053301,3.08008144063763,0.782359580765978
"id290831.csv",11.0809377138946,3.12484599589322,10.2380827053301,3.08008144063763,0.844042908192136
"id292157.csv",10.4632443531827,3.31334702258727,10.2380827053301,3.08008144063763,0.324207648561867
"id292158.csv",10.4415126625599,3.34031485284052,10.2380827053301,3.08008144063763,0.330310726930363
"id292159.csv",10.2388774811773,3.36447638603696,10.2380827053301,3.08008144063763,0.284396055945468
"id292160.csv",10.0443189596167,3.34572210814511,10.2380827053301,3.08008144063763,0.328799868288775
"id292161.csv",9.74883641341547,3.33271731690623,10.2380827053301,3.08008144063763,0.550624027926719
"id292213.csv",11.1933264887064,3.09164955509925,10.2380827053301,3.08008144063763,0.955313826421009
"id294985.csv",11.157871321013,3.00581793292265,10.2380827053301,3.08008144063763,0.922781754326536
"id296368.csv",11.4982203969884,3.01738535249829,10.2380827053301,3.08008144063763,1.2616963982693
"id296369.csv",11.3658453114305,2.96173853524983,10.2380827053301,3.08008144063763,1.13395482228086
"id296370.csv",11.1424366872005,2.94004106776181,10.2380827053301,3.08008144063763,0.915132466127223
"id296371.csv",10.2225872689938,2.98247775496235,10.2380827053301,3.08008144063763,0.0988260492210906
"id297753.csv",12.0570841889117,2.92498288843258,10.2380827053301,3.08008144063763,1.82560180712227
"id297754.csv",11.8084531143053,2.86365503080082,10.2380827053301,3.08008144063763,1.58521405881339
"id297755.csv",11.4923682409309,2.86228610540725,10.2380827053301,3.08008144063763,1.27305420656991
"id297756.csv",11.4137919233402,2.83073237508556,10.2380827053301,3.08008144063763,1.20185985947011
"id297757.csv",11.2240930869268,2.89945242984257,10.2380827053301,3.08008144063763,1.00241873094887
"id299114.csv",11.5145448323066,2.96269678302532,10.2380827053301,3.08008144063763,1.28184816552046
"id299139.csv",11.92340862423,2.86810403832991,10.2380827053301,3.08008144063763,1.69860468385224
"id299140.csv",11.5883983572895,2.79000684462697,10.2380827053301,3.08008144063763,1.3811211500724
"id300498.csv",11.7254277891855,2.88240930869268,10.2380827053301,3.08008144063763,1.50042316371629
"id300499.csv",11.3014373716632,2.91464750171116,10.2380827053301,3.08008144063763,1.07614661387803
"id300500.csv",11.1520533880904,2.98637919233402,10.2380827053301,3.08008144063763,0.918761405525041
"id301856.csv",10.1347707049966,3.58104038329911,10.2380827053301,3.08008144063763,0.511500959574299
"id301857.csv",10.2409308692676,3.45989048596852,10.2380827053301,3.08008144063763,0.379819724281106
"id301858.csv",10.4859685147159,3.32915811088296,10.2380827053301,3.08008144063763,0.351406548253393
"id301859.csv",10.6003422313484,3.28090349075975,10.2380827053301,3.08008144063763,0.41419978272113
"id301883.csv",11.3285763175907,2.89377138945927,10.2380827053301,3.08008144063763,1.10629460522556
"id301884.csv",10.9359000684463,3.08350444900753,10.2380827053301,3.08008144063763,0.697825758519042
"id301885.csv",11.0215605749487,2.9605749486653,10.2380827053301,3.08008144063763,0.79253982474418
"id301886.csv",11.4467145790554,2.94462696783025,10.2380827053301,3.08008144063763,1.21619855302837
"id303242.csv",10.0889801505818,3.49301848049281,10.2380827053301,3.08008144063763,0.439031400604604
"id303243.csv",10.2856262833676,3.392128678987,10.2380827053301,3.08008144063763,0.315648334027076
"id303244.csv",10.2847022587269,3.34524298425736,10.2380827053301,3.08008144063763,0.269228577557645
"id303245.csv",10.104038329911,3.33073237508556,10.2380827053301,3.08008144063763,0.284242476630636
"id303269.csv",10.9095482546201,2.93791923340178,10.2380827053301,3.08008144063763,0.686349821191413
"id303270.csv",11.0064339493498,2.98569472963724,10.2380827053301,3.08008144063763,0.774126918147146
"id303271.csv",11.1522929500342,2.94483230663929,10.2380827053301,3.08008144063763,0.924160537877067
"id304630.csv",9.91697467488022,3.4362765229295,10.2380827053301,3.08008144063763,0.479567830310092
"id304631.csv",9.70657084188911,3.52142368240931,10.2380827053301,3.08008144063763,0.690860214045206
"id304656.csv",11.1211498973306,2.92847364818617,10.2380827053301,3.08008144063763,0.89598693535096
"id304657.csv",11.1006160164271,2.95181382614647,10.2380827053301,3.08008144063763,0.87201851682127
"id310181.csv",9.32843942505133,2.99575633127994,10.2380827053301,3.08008144063763,0.913543442549146
"id310199.csv",11.224674880219,2.83846680355921,10.2380827053301,3.08008144063763,1.01574689386803
"id310200.csv",11.5702600958248,2.79459274469541,10.2380827053301,3.08008144063763,1.36242445488032
"id310201.csv",11.6475017111567,2.79609856262834,10.2380827053301,3.08008144063763,1.43774413891615
"id310202.csv",11.6673511293634,2.79082819986311,10.2380827053301,3.08008144063763,1.45824403487114
"id311566.csv",8.97347707049965,3.06919917864476,10.2380827053301,3.08008144063763,1.26465245631796
"id311567.csv",9.19750171115674,3.00869267624915,10.2380827053301,3.08008144063763,1.04302692252682
"id311568.csv",9.45308008213552,2.99390828199863,10.2380827053301,3.08008144063763,0.789718260959076
"id311584.csv",11.115537303217,2.90102669404517,10.2380827053301,3.08008144063763,0.895537365848053
"id311585.csv",10.9673853524983,2.85099247091033,10.2380827053301,3.08008144063763,0.764437117896041
"id311586.csv",11.4195071868583,2.81115674195756,10.2380827053301,3.08008144063763,1.21164528601168
"id311587.csv",11.4082477754962,2.80513347022587,10.2380827053301,3.08008144063763,1.20203272745396
"id312952.csv",8.95325119780972,3.13552361396304,10.2380827053301,3.08008144063763,1.28602715262945
"id312953.csv",9.21221765913757,2.98815879534565,10.2380827053301,3.08008144063763,1.02997517723347
"id312954.csv",9.31988364134155,3.11464750171116,10.2380827053301,3.08008144063763,0.91884946192923
"id312955.csv",9.77693360711841,3.1974674880219,10.2380827053301,3.08008144063763,0.475854993566292
"id312969.csv",10.6905201916496,3.01848049281314,10.2380827053301,3.08008144063763,0.456611821791686
"id312970.csv",10.2571184120465,2.98918548939083,10.2380827053301,3.08008144063763,0.0928678204937199
"id312971.csv",11.1977070499658,2.90616016427105,10.2380827053301,3.08008144063763,0.975257654771492
"id312972.csv",11.4423682409309,2.80876112251882,10.2380827053301,3.08008144063763,1.23447088514928
"id312973.csv",11.4350787132101,2.79014373716633,10.2380827053301,3.08008144063763,1.23161004980265
"id314331.csv",9.48538672142368,3.372553045859,10.2380827053301,3.08008144063763,0.807521444947226
"id314332.csv",9.42669404517454,3.22874743326489,10.2380827053301,3.08008144063763,0.824895832934632
"id314335.csv",9.19996577686516,3.09548254620123,10.2380827053301,3.08008144063763,1.0382311646344
"id314336.csv",9.19233401779603,3.09288158795346,10.2380827053301,3.08008144063763,1.045827022624
"id314339.csv",9.34715947980835,3.22580424366872,10.2380827053301,3.08008144063763,0.902762055636675
"id314340.csv",9.85400410677618,3.02792607802875,10.2380827053301,3.08008144063763,0.387603601268133
"id315717.csv",9.60622861054072,3.44065708418891,10.2380827053301,3.08008144063763,0.727498722902354
"id315718.csv",9.58682409308692,3.29089664613279,10.2380827053301,3.08008144063763,0.684529642081996
"id315720.csv",9.32241615331964,3.09616700889801,10.2380827053301,3.08008144063763,0.915807829174345
"id315721.csv",9.25133470225873,3.03347022587269,10.2380827053301,3.08008144063763,0.987848281320189
"id315722.csv",9.21358658453114,2.97440109514032,10.2380827053301,3.08008144063763,1.02993234581529
"id315723.csv",9.2590006844627,2.96160164271047,10.2380827053301,3.08008144063763,0.98622465295829
"id315724.csv",9.26461327857632,3.01676933607118,10.2380827053301,3.08008144063763,0.97552608750818
"id315761.csv",11.69787816564,2.8968514715948,10.2380827053301,3.08008144063763,1.47124981138373
"id315762.csv",11.9406570841889,2.83169062286105,10.2380827053301,3.08008144063763,1.7205980105481
"id317101.csv",9.85376454483231,3.33080082135524,10.2380827053301,3.08008144063763,0.458868887979829
"id317102.csv",9.89202600958247,3.31779603011636,10.2380827053301,3.08008144063763,0.419837424157045
"id317103.csv",9.74349760438056,3.36009582477755,10.2380827053301,3.08008144063763,0.568350664120792
"id317104.csv",9.64161533196441,3.33511293634497,10.2380827053301,3.08008144063763,0.648702082078141
"id317106.csv",9.41984941820671,3.1662559890486,10.2380827053301,3.08008144063763,0.822758631039885
"id317107.csv",9.32689938398357,3.03983572895277,10.2380827053301,3.08008144063763,0.912071687099842
"id317108.csv",9.3542778918549,2.91444216290212,10.2380827053301,3.08008144063763,0.899192592635595
"id317109.csv",9.35458590006845,2.86516084873374,10.2380827053301,3.08008144063763,0.909262044589953
"id317110.csv",9.32577002053388,3.10992470910335,10.2380827053301,3.08008144063763,0.912800665815297
"id317145.csv",11.7299110198494,2.9280629705681,10.2380827053301,3.08008144063763,1.4995537120236
"id317146.csv",11.7037303216975,2.90828199863107,10.2380827053301,3.08008144063763,1.47568220956853
"id317147.csv",11.9461327857632,2.8233401779603,10.2380827053301,3.08008144063763,1.7272380129063
"id317148.csv",12.3381930184805,2.81444216290212,10.2380827053301,3.08008144063763,2.11684377157985
"id317149.csv",12.5289869952088,2.77111567419576,10.2380827053301,3.08008144063763,2.31164493601793
"id318487.csv",9.92652292950035,3.0340862422998,10.2380827053301,3.08008144063763,0.314936584386822
"id318488.csv",9.89818617385352,2.99931553730322,10.2380827053301,3.08008144063763,0.349360534764945
"id318489.csv",9.64585900068447,3.1621492128679,10.2380827053301,3.08008144063763,0.597882961442344
"id318490.csv",9.44229979466119,3.32073921971253,10.2380827053301,3.08008144063763,0.831376333282335
"id318492.csv",9.41916495550992,3.09253935660507,10.2380827053301,3.08008144063763,0.819012503348291
"id318493.csv",9.31225188227241,3.09151266255989,10.2380827053301,3.08008144063763,0.925901390947413
"id318494.csv",9.31351813826146,3.00739219712526,10.2380827053301,3.08008144063763,0.927417578440942
"id318495.csv",9.32826830937714,3.01676933607119,10.2380827053301,3.08008144063763,0.912014614832418
"id318531.csv",11.7275838466804,2.99986310746064,10.2380827053301,3.08008144063763,1.49165969009736
"id318532.csv",11.3280971937029,2.92094455852156,10.2380827053301,3.08008144063763,1.10156984894844
"id318533.csv",11.8649555099247,2.82395619438741,10.2380827053301,3.08008144063763,1.64691082457314
"id318534.csv",12.3260438056126,2.80212183436003,10.2380827053301,3.08008144063763,2.10638151791521
"id318535.csv",12.4722108145106,2.80759753593429,10.2380827053301,3.08008144063763,2.25068342655131
"id319871.csv",10.4782340862423,3.06235455167693,10.2380827053301,3.08008144063763,0.240804751502641
"id319872.csv",10.387234770705,3.02642026009582,10.2380827053301,3.08008144063763,0.158511390451064
"id319873.csv",10.0328199863107,2.94537987679671,10.2380827053301,3.08008144063763,0.245514348094804
"id319874.csv",9.52611225188227,3.01177275838467,10.2380827053301,3.08008144063763,0.715239821775795
"id319875.csv",8.96464750171115,3.2735112936345,10.2380827053301,3.08008144063763,1.28804205127258
"id319920.csv",12.2889117043121,2.78617385352498,10.2380827053301,3.08008144063763,2.07178214415219
"id321257.csv",10.3197125256674,3.16926762491444,10.2380827053301,3.08008144063763,0.120903279666627
"id321258.csv",10.3219370294319,3.14216290212183,10.2380827053301,3.08008144063763,0.10433434492333
"id321259.csv",9.58459958932238,3.13394934976044,10.2380827053301,3.08008144063763,0.6556995764376
"id321260.csv",9.29168377823409,3.14579055441478,10.2380827053301,3.08008144063763,0.948677298580452
"id321261.csv",8.75674195756331,3.17734428473648,10.2380827053301,3.08008144063763,1.48453038764336
